id,event_key,tx_hash,wallet_address,token_mint,timestamp,date_str,side,amount_tokens,amount_sol,amount_usd,price_usd,is_airdrop,is_first_buyer,entry_delay_seconds,program_id,source_type,source_name,source_ref,fetched_at,raw_json
2522,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:ERCQEh5FB9VLL1VStq5TeE97uLD6TFkVtGFwSKmKU8HN,,ERCQEh5FB9VLL1VStq5TeE97uLD6TFkVtGFwSKmKU8HN,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417253,,BUY,1260965.817074147,0.30205928,0.0,0.0,0,1,3486,,ONCHAIN,HELIUS_RPC,522,2026-08-20 04:43:06,"""{}"""
2532,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:AX7c33tK2eV6Fi6r3nkZm412FyQWwp6cGDEwYPQrvG6S,,AX7c33tK2eV6Fi6r3nkZm412FyQWwp6cGDEwYPQrvG6S,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417264,,BUY,5204350.307090717,2.00205928,0.0,0.0,0,1,3497,,ONCHAIN,HELIUS_RPC,532,2026-08-20 04:43:08,"""{}"""
2535,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:ALmfCk6AtsMTpfoCp11mjcGnDyJcVayux5EURRAaTjDd,,ALmfCk6AtsMTpfoCp11mjcGnDyJcVayux5EURRAaTjDd,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417271,,BUY,1097313.41049361,0.50218428,0.0,0.0,0,1,3504,,ONCHAIN,HELIUS_RPC,535,2026-08-20 04:43:09,"""{}"""
2537,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:BNYdSkKH9aZjKG3LE6zkBCFwncaFBjVyVGZ5fXjea3tK,,BNYdSkKH9aZjKG3LE6zkBCFwncaFBjVyVGZ5fXjea3tK,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417281,,BUY,2531385.215152287,1.00218428,0.0,0.0,0,1,3514,,ONCHAIN,HELIUS_RPC,537,2026-08-20 04:43:10,"""{}"""
2539,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:8son6nC6jpa7tKva4UMBPWYTaaaci9UNFdFFcjNJzZxG,,8son6nC6jpa7tKva4UMBPWYTaaaci9UNFdFFcjNJzZxG,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417286,,BUY,230390.395643162,0.10218428,0.0,0.0,0,1,3519,,ONCHAIN,HELIUS_RPC,539,2026-08-20 04:43:11,"""{}"""
2540,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:8hBVXiutEdAoTykTBm8S8ebxiSkYBLc929SyYMFCvmSP,,8hBVXiutEdAoTykTBm8S8ebxiSkYBLc929SyYMFCvmSP,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417287,,BUY,231881.404542491,0.002110684,0.0,0.0,0,1,3520,,ONCHAIN,HELIUS_RPC,540,2026-08-20 04:43:11,"""{}"""
2541,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:5JLePhAf7moQk3bRzXCaoDZe55k4nvTGHkURTU7QkNqC,,5JLePhAf7moQk3bRzXCaoDZe55k4nvTGHkURTU7QkNqC,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417287,,BUY,910000.839139673,0.40218428,0.0,0.0,0,1,3520,,ONCHAIN,HELIUS_RPC,541,2026-08-20 04:43:11,"""{}"""
2544,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:HQAKrAUDCkvYHVV8SWYDxC2BQHiCQ5zprDiwSGV9MpU3,,HQAKrAUDCkvYHVV8SWYDxC2BQHiCQ5zprDiwSGV9MpU3,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417288,,BUY,2183724.376546559,1.00218428,0.0,0.0,0,1,3521,,ONCHAIN,HELIUS_RPC,544,2026-08-20 04:43:12,"""{}"""
2545,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:BLjsze5tFv8WEdbRdywMHzfqbbg6DQBdKLCKPLrbPiZS,,BLjsze5tFv8WEdbRdywMHzfqbbg6DQBdKLCKPLrbPiZS,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417298,,BUY,426297.938379341,0.15205928,0.0,0.0,0,1,3531,,ONCHAIN,HELIUS_RPC,545,2026-08-20 04:43:13,"""{}"""
2546,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:Cp8WeS9AVeh8X8kYHuYoFE5XYGojwDrBMv15vmeikzHy,,Cp8WeS9AVeh8X8kYHuYoFE5XYGojwDrBMv15vmeikzHy,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417298,,BUY,7942123.156141234,3.00218428,0.0,0.0,0,1,3531,,ONCHAIN,HELIUS_RPC,546,2026-08-20 04:43:13,"""{}"""
2548,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:7VYtfXKv7BJ8sAMPu83zjPVHPHCzGSZt9Wyvf7HPmKD3,,7VYtfXKv7BJ8sAMPu83zjPVHPHCzGSZt9Wyvf7HPmKD3,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417308,,BUY,4310263.567404966,2.00218428,0.0,0.0,0,1,3541,,ONCHAIN,HELIUS_RPC,548,2026-08-20 04:43:13,"""{}"""
2549,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:EfqHtdivtUWDWJXrQcwat5RsFeLCtmWdnw1VjiMHyb5k,,EfqHtdivtUWDWJXrQcwat5RsFeLCtmWdnw1VjiMHyb5k,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417314,,BUY,2360746.578381443,1.00218428,0.0,0.0,0,1,3547,,ONCHAIN,HELIUS_RPC,549,2026-08-20 04:43:14,"""{}"""
2550,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:73QfjBaKuPLhPAJMyW8bWUm9ehtL1ekV94uLmpxkExxZ,,73QfjBaKuPLhPAJMyW8bWUm9ehtL1ekV94uLmpxkExxZ,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417318,,BUY,3362109.054694256,0.00205928,0.0,0.0,0,1,3551,,ONCHAIN,HELIUS_RPC,550,2026-08-20 04:43:14,"""{}"""
2552,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:4RaveF83UM5BcEfdaNFRd8riZfh14MKgSGkmqFcEGvYB,,4RaveF83UM5BcEfdaNFRd8riZfh14MKgSGkmqFcEGvYB,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417325,,BUY,225988.426257832,0.10204428,0.0,0.0,0,1,3558,,ONCHAIN,HELIUS_RPC,552,2026-08-20 04:43:15,"""{}"""
2553,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:37xxxNLvNLRjcRBREZvnNdEP5CQeSZKBtmp5gjhHCShe,,37xxxNLvNLRjcRBREZvnNdEP5CQeSZKBtmp5gjhHCShe,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417327,,BUY,448431.618566729,0.20218428,0.0,0.0,0,1,3560,,ONCHAIN,HELIUS_RPC,553,2026-08-20 04:43:15,"""{}"""
2554,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:26SLjBSt13QntnqoXCTJjv6YMbKxNcmukFq1UMvbmSGy,,26SLjBSt13QntnqoXCTJjv6YMbKxNcmukFq1UMvbmSGy,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417327,,BUY,225285.779498088,0.10404428,0.0,0.0,0,1,3560,,ONCHAIN,HELIUS_RPC,554,2026-08-20 04:43:15,"""{}"""
2556,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:14dap6bDrvkYehUPGi5JdnYiBKm1zcgUWxu5P6DgiLsQ,,14dap6bDrvkYehUPGi5JdnYiBKm1zcgUWxu5P6DgiLsQ,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417329,,BUY,502037.546899876,0.20218428,0.0,0.0,0,1,3562,,ONCHAIN,HELIUS_RPC,556,2026-08-20 04:43:16,"""{}"""
2559,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:A31YszE8G3eW1izeDAMYGJAoQH5gF2gjAgZeYN6qinPu,,A31YszE8G3eW1izeDAMYGJAoQH5gF2gjAgZeYN6qinPu,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417339,,BUY,3626038.72248854,1.50218428,0.0,0.0,0,1,3572,,ONCHAIN,HELIUS_RPC,559,2026-08-20 04:43:16,"""{}"""
2561,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:32ZE3ULFn4bE1kF9BZu299N9W47Vffgtn9njBQTmkY3x,,32ZE3ULFn4bE1kF9BZu299N9W47Vffgtn9njBQTmkY3x,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417340,,BUY,140690.814450766,0.06218428,0.0,0.0,0,1,3573,,ONCHAIN,HELIUS_RPC,561,2026-08-20 04:43:17,"""{}"""
2562,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:3rifrbSvsd2YMydAD9sg4yuGsPPVrW8KZLVnFg64tQNr,,3rifrbSvsd2YMydAD9sg4yuGsPPVrW8KZLVnFg64tQNr,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417347,,BUY,547012.965549679,0.22218428,0.0,0.0,0,1,3580,,ONCHAIN,HELIUS_RPC,562,2026-08-20 04:43:17,"""{}"""
2563,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:D1bqoVArFXEn5q2xiqLTKH2LXePdFEiyrfzpfQ62w18S,,D1bqoVArFXEn5q2xiqLTKH2LXePdFEiyrfzpfQ62w18S,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417347,,BUY,2455344.565457486,1.00205928,0.0,0.0,0,1,3580,,ONCHAIN,HELIUS_RPC,563,2026-08-20 04:43:18,"""{}"""
2564,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:7Emwey1vpihvgo6D6PADMZeaYnLVZFoYDRn9JCE5uhCA,,7Emwey1vpihvgo6D6PADMZeaYnLVZFoYDRn9JCE5uhCA,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417355,,BUY,240591.158897395,0.10404428,0.0,0.0,0,1,3588,,ONCHAIN,HELIUS_RPC,564,2026-08-20 04:43:18,"""{}"""
2565,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:5YDmgYkMEQYC1xrDg4ucQnrEkuFFf8xvBNNvLChj4Tex,,5YDmgYkMEQYC1xrDg4ucQnrEkuFFf8xvBNNvLChj4Tex,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417356,,BUY,23907.316695632,0.01218428,0.0,0.0,0,1,3589,,ONCHAIN,HELIUS_RPC,565,2026-08-20 04:43:18,"""{}"""
2567,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:6HeKnmc7T2PerKtFrMCgjmSPXFhEFPhCjVWw5BDyBVv5,,6HeKnmc7T2PerKtFrMCgjmSPXFhEFPhCjVWw5BDyBVv5,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417361,,BUY,1163712.356485444,0.490964588,0.0,0.0,0,1,3594,,ONCHAIN,HELIUS_RPC,567,2026-08-20 04:43:19,"""{}"""
2568,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:EzNezzt5WG2XR1PXAnYUkJpZvdneFB4FzvC55dPiqF75,,EzNezzt5WG2XR1PXAnYUkJpZvdneFB4FzvC55dPiqF75,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417366,,BUY,922996.832362251,0.396084614,0.0,0.0,0,1,3599,,ONCHAIN,HELIUS_RPC,568,2026-08-20 04:43:19,"""{}"""
2571,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:6inqiHLKm7EBznWG13o6si6Y6Fj4abinboCkpojWbMjg,,6inqiHLKm7EBznWG13o6si6Y6Fj4abinboCkpojWbMjg,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417380,,BUY,487504.678007136,0.20218428,0.0,0.0,0,1,3613,,ONCHAIN,HELIUS_RPC,571,2026-08-20 04:43:20,"""{}"""
2573,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:7Hsq7dFbKT42HPSFvgSh4y2cHwahatgkz6NSKAqsa9Wz,,7Hsq7dFbKT42HPSFvgSh4y2cHwahatgkz6NSKAqsa9Wz,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417381,,BUY,718557.067428852,0.30205928,0.0,0.0,0,1,3614,,ONCHAIN,HELIUS_RPC,573,2026-08-20 04:43:20,"""{}"""
2575,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:Ay9eRCP4y7BXoUq4oyxxmXpotSW1CWutizqmb4pCwNLL,,Ay9eRCP4y7BXoUq4oyxxmXpotSW1CWutizqmb4pCwNLL,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417391,,BUY,12502.955918895,0.00204876,0.0,0.0,0,1,3624,,ONCHAIN,HELIUS_RPC,575,2026-08-20 04:43:21,"""{}"""
2576,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:CwUhhSTztbKCNhsqYK3m7ZzJYZbA897BSueNnUuHafjN,,CwUhhSTztbKCNhsqYK3m7ZzJYZbA897BSueNnUuHafjN,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417393,,BUY,72687.312625301,0.03218428,0.0,0.0,0,1,3626,,ONCHAIN,HELIUS_RPC,576,2026-08-20 04:43:21,"""{}"""
2578,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:GeKe6gSYoKriCSMEdBM1x2X6c6uk28zsYz7QX7a7qxQU,,GeKe6gSYoKriCSMEdBM1x2X6c6uk28zsYz7QX7a7qxQU,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417404,,BUY,1494834.286646658,0.577321198,0.0,0.0,0,1,3637,,ONCHAIN,HELIUS_RPC,578,2026-08-20 04:43:21,"""{}"""
2579,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:8NnBJEfmfiiQkDbZAzQa3suT73F3oAcfsgzmG8m3bUMu,,8NnBJEfmfiiQkDbZAzQa3suT73F3oAcfsgzmG8m3bUMu,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417410,,BUY,25697.393671346,0.01205928,0.0,0.0,0,1,3643,,ONCHAIN,HELIUS_RPC,579,2026-08-20 04:43:22,"""{}"""
2580,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:E8T4qB9iPqUiCT6xee1F4nEbWKw8iME3B3QZ3zmxXcr1,,E8T4qB9iPqUiCT6xee1F4nEbWKw8iME3B3QZ3zmxXcr1,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417423,,BUY,198646.872204091,0.00205928,0.0,0.0,0,1,3656,,ONCHAIN,HELIUS_RPC,580,2026-08-20 04:43:22,"""{}"""
2581,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:23xh7KfthaQctLGFrx7o1trRyAgdZk76BatPPFc9kErf,,23xh7KfthaQctLGFrx7o1trRyAgdZk76BatPPFc9kErf,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417450,,BUY,449390.374345288,0.15205928,0.0,0.0,0,1,3683,,ONCHAIN,HELIUS_RPC,581,2026-08-20 04:43:22,"""{}"""
2584,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:97NifP8d9vUTx1TxDCwyfs2h4C4gPBRDgsWEgUzaHgfH,,97NifP8d9vUTx1TxDCwyfs2h4C4gPBRDgsWEgUzaHgfH,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417452,,BUY,28928.645629813,0.01218428,0.0,0.0,0,1,3685,,ONCHAIN,HELIUS_RPC,584,2026-08-20 04:43:23,"""{}"""
2586,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:35qhMRJBxPd1QGXBbtKhqYMHPttgrtHUJdDrE9o4xjkY,,35qhMRJBxPd1QGXBbtKhqYMHPttgrtHUJdDrE9o4xjkY,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417455,,BUY,1528231.295270684,0.50218428,0.0,0.0,0,1,3688,,ONCHAIN,HELIUS_RPC,586,2026-08-20 04:43:24,"""{}"""
2587,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:F55bNspQQDyBdCQBQjYUqTuTXSrEKiwkT7ptAr7s19YQ,,F55bNspQQDyBdCQBQjYUqTuTXSrEKiwkT7ptAr7s19YQ,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417455,,BUY,4400670.658539899,1.50218428,0.0,0.0,0,1,3688,,ONCHAIN,HELIUS_RPC,587,2026-08-20 04:43:24,"""{}"""
2590,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:CF1u6EbP8jLzwHm6DC1pQ36rMdTajcLWSuZrG3vM3Qbi,,CF1u6EbP8jLzwHm6DC1pQ36rMdTajcLWSuZrG3vM3Qbi,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417467,,BUY,471075.286346943,0.14218428,0.0,0.0,0,1,3700,,ONCHAIN,HELIUS_RPC,590,2026-08-20 04:43:24,"""{}"""
2591,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:nBW1RQaX41YkLabpnoZ4JAdNDoGveUUVhqDF39H5VqL,,nBW1RQaX41YkLabpnoZ4JAdNDoGveUUVhqDF39H5VqL,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417467,,BUY,100566.020450758,0.03218428,0.0,0.0,0,1,3700,,ONCHAIN,HELIUS_RPC,591,2026-08-20 04:43:25,"""{}"""
2593,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:DMSrbnkqwjSv6AKpFfPbaEi8DsHNeq1kpNC1pt9PLsgm,,DMSrbnkqwjSv6AKpFfPbaEi8DsHNeq1kpNC1pt9PLsgm,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417472,,BUY,2456797.479122338,0.00205928,0.0,0.0,0,1,3705,,ONCHAIN,HELIUS_RPC,593,2026-08-20 04:43:25,"""{}"""
2595,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:EzSwAqUMYEqLYHWRW9S3K9ByZR5iLNVZME1GPYdJ3NFF,,EzSwAqUMYEqLYHWRW9S3K9ByZR5iLNVZME1GPYdJ3NFF,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417476,,BUY,324666.074889014,0.10205928,0.0,0.0,0,1,3709,,ONCHAIN,HELIUS_RPC,595,2026-08-20 04:43:26,"""{}"""
2596,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:458WkyuKih4wVswo8C6MeyLRH1TBJ2F5o2ayGgCyt8Tk,,458WkyuKih4wVswo8C6MeyLRH1TBJ2F5o2ayGgCyt8Tk,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417477,,BUY,965787.66717756,0.30205928,0.0,0.0,0,1,3710,,ONCHAIN,HELIUS_RPC,596,2026-08-20 04:43:26,"""{}"""
2597,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:62PeoAYU5uWY2JQbxQ7i1VvmVQQM1aQjXvCUGZrxcFM4,,62PeoAYU5uWY2JQbxQ7i1VvmVQQM1aQjXvCUGZrxcFM4,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417487,,BUY,652108.161655976,0.20205928,0.0,0.0,0,1,3720,,ONCHAIN,HELIUS_RPC,597,2026-08-20 04:43:26,"""{}"""
2598,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:7Cwqam9jtn4hk8YwvEivgGguxqk4vJcRHFMkRW1o5SoZ,,7Cwqam9jtn4hk8YwvEivgGguxqk4vJcRHFMkRW1o5SoZ,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417490,,BUY,3190715.150973615,1.00218428,0.0,0.0,0,1,3723,,ONCHAIN,HELIUS_RPC,598,2026-08-20 04:43:26,"""{}"""
2599,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:BtCXSnEjbwso6fiiRAh3ee3CpzX9PLvv6TdRq2KXAShF,,BtCXSnEjbwso6fiiRAh3ee3CpzX9PLvv6TdRq2KXAShF,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417490,,BUY,5956619.502449633,2.00218428,0.0,0.0,0,1,3723,,ONCHAIN,HELIUS_RPC,599,2026-08-20 04:43:27,"""{}"""
2601,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:7p71HmCSTTrP8P3fBmrHavaKKTzJwm2Rb9nj82L9Qo6G,,7p71HmCSTTrP8P3fBmrHavaKKTzJwm2Rb9nj82L9Qo6G,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417495,,BUY,1502664.749812726,0.50804428,0.0,0.0,0,1,3728,,ONCHAIN,HELIUS_RPC,601,2026-08-20 04:43:27,"""{}"""
2602,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:4QPEG1Q5EFbHnaQKaUjMya6jVnEg4uYAA8RMoK8ZctAQ,,4QPEG1Q5EFbHnaQKaUjMya6jVnEg4uYAA8RMoK8ZctAQ,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417497,,BUY,1548577.3195592,0.51764428,0.0,0.0,0,1,3730,,ONCHAIN,HELIUS_RPC,602,2026-08-20 04:43:27,"""{}"""
2604,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:24BbdWrBwPQbAEAENGK5MS3iaK4txEz1ABssodauSDEC,,24BbdWrBwPQbAEAENGK5MS3iaK4txEz1ABssodauSDEC,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417512,,BUY,2150513.573556577,0.72218428,0.0,0.0,0,1,3745,,ONCHAIN,HELIUS_RPC,604,2026-08-20 04:43:28,"""{}"""
2606,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:6w8bDwFc3Lz6Kt7Zv3wDhdQryvy6LkpzJhEM9xoHPo42,,6w8bDwFc3Lz6Kt7Zv3wDhdQryvy6LkpzJhEM9xoHPo42,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417525,,BUY,21909494.667695135,9.00001875,0.0,0.0,0,1,3758,,ONCHAIN,HELIUS_RPC,606,2026-08-20 04:43:28,"""{}"""
2612,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:3MZqyoENJhmhmnjgAuNCaaLPBijRR1z7kXo3pEiiugQT,,3MZqyoENJhmhmnjgAuNCaaLPBijRR1z7kXo3pEiiugQT,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417535,,BUY,190947.65496855,0.07205928,0.0,0.0,0,1,3768,,ONCHAIN,HELIUS_RPC,612,2026-08-20 04:43:29,"""{}"""
2617,HELIUS_FIRST_BUYERS:7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr:None:FPuTURmbgwBxUJHiJaGavHUwGxuWBRzfwh5UpvAHc98U,,FPuTURmbgwBxUJHiJaGavHUwGxuWBRzfwh5UpvAHc98U,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,1702417559,,BUY,139294.412485559,0.05218428,0.0,0.0,0,1,3792,,ONCHAIN,HELIUS_RPC,617,2026-08-20 04:43:30,"""{}"""
